"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","url","target","original_word","original_translation","original_producer","ID","key_press_decoded","slider_start","att_type","value"
"3101.599999964237","Wie gut funktioniert <b>CORTUKE</b> als Ersatz f&uuml;r das urspr&uuml;ngliche Wort <b>LÖFFEL</b>?","11","html-slider-response","15","270887","0.0-4.0-1.5","","CORTUKE","cucchiaio","LÖFFEL","itde_production_676441.csv","55","","50","",""
"26907.80000001192","","{""response1"":""Nudeln"",""response2"":""Spielplatz"",""response3"":""Verwöhnen""}","survey-text-mod","16","297911","0.0-4.0-0.6","","SPIEZA","spiaggia","STRAND","itde_production_676441.csv","55","","","",""
"3572.599999964237","Wie gut funktioniert <b>SPIEZA</b> als Ersatz f&uuml;r das urspr&uuml;ngliche Wort <b>STRAND</b>?","42","html-slider-response","17","301598","0.0-4.0-1.6","","SPIEZA","spiaggia","STRAND","itde_production_676441.csv","55","","50","",""
"27855","","{""response1"":""Entwirren"",""response2"":""Zug"",""response3"":""Verkleiden""}","survey-text-mod","18","329566","0.0-4.0-0.7","","ENTUMEN","scienza","WISSENSCHAFT","itde_production_676441.csv","55","","","",""
"2607.300000011921","Wie gut funktioniert <b>ENTUMEN</b> als Ersatz f&uuml;r das urspr&uuml;ngliche Wort <b>WISSENSCHAFT</b>?","9","html-slider-response","19","332286","0.0-4.0-1.7","","ENTUMEN","scienza","WISSENSCHAFT","itde_production_676441.csv","55","","50","",""
"45691","","{""response1"":""Nein"",""response2"":""Pferd"",""response3"":""Gabel""}","survey-text-mod","20","378085","0.0-4.0-0.8","","GNIEV","neve","SCHNEE","itde_production_676441.csv","55","","","",""
"2962","Wie gut funktioniert <b>GNIEV</b> als Ersatz f&uuml;r das urspr&uuml;ngliche Wort <b>SCHNEE</b>?","9","html-slider-response","21","381157","0.0-4.0-1.8","","GNIEV","neve","SCHNEE","itde_production_676441.csv","55","","50","",""
"17937.30000001192","","{""response1"":""Düne"",""response2"":""Baum"",""response3"":""Traktor""}","survey-text-mod","22","399205","0.0-4.0-0.9","","OKKE","legno","HOLZ","itde_production_676441.csv","55","","","",""
"5164.100000023842","Wie gut funktioniert <b>OKKE</b> als Ersatz f&uuml;r das urspr&uuml;ngliche Wort <b>HOLZ</b>?","70","html-slider-response","23","404476","0.0-4.0-1.9","","OKKE","legno","HOLZ","itde_production_676441.csv","55","","50","",""
"15651.100000023842","","{""response1"":""Kontinent"",""response2"":""Länder"",""response3"":""Beherrschen""}","survey-text-mod","24","420236","0.0-4.0-0.10","","ARCONTEN","aeroporto","FLUGHAFEN","itde_production_676441.csv","55","","","",""
"4027.199999988079","Wie gut funktioniert <b>ARCONTEN</b> als Ersatz f&uuml;r das urspr&uuml;ngliche Wort <b>FLUGHAFEN</b>?","29","html-slider-response","25","424372","0.0-4.0-1.10","","ARCONTEN","aeroporto","FLUGHAFEN","itde_production_676441.csv","55","","50","",""
"26689.5","","{""response1"":""Zeitung"",""response2"":""Fleischwurst"",""response3"":""Restaurant""}","survey-text-mod","26","451163","0.0-4.0-0.11","","POMA","patata","KARTOFFEL","itde_production_676441.csv","55","","","",""
"4377.699999988079","Wie gut funktioniert <b>POMA</b> als Ersatz f&uuml;r das urspr&uuml;ngliche Wort <b>KARTOFFEL</b>?","80","html-slider-response","27","455651","0.0-4.0-1.11","","POMA","patata","KARTOFFEL","itde_production_676441.csv","55","","50","",""
"11028.600000023842","","{""response1"":""Stein"",""response2"":""Schmuck"",""response3"":""Jubeln""}","survey-text-mod","28","466787","0.0-4.0-0.12","","JUWEHL","bello","JUWEL","","","","","catch",""
"5773.100000023842","Wie gut funktioniert <b>JUWEHL</b> als Ersatz f&uuml;r das urspr&uuml;ngliche Wort <b>JUWEL</b>?","100","html-slider-response","29","472667","0.0-4.0-1.12","","JUWEHL","bello","JUWEL","","","","50","catch",""
"19817.30000001192","","{""response1"":""Pferd"",""response2"":""Pflicht"",""response3"":""Lampe""}","survey-text-mod","30","492586","0.0-4.0-0.13","","PFLICHD","cavallo","PFLICHT","","","","","catch",""
"2339.800000011921","Wie gut funktioniert <b>PFLICHD</b> als Ersatz f&uuml;r das urspr&uuml;ngliche Wort <b>PFLICHT</b>?","100","html-slider-response","31","495042","0.0-4.0-1.13","","PFLICHD","cavallo","PFLICHT","","","","50","catch",""
"10855.400000035763","","{""response1"":""Zwiebel"",""response2"":""Gemüse"",""response3"":""Sieb""}","survey-text-mod","32","506010","0.0-4.0-0.14","","SWIEBEL","carne","ZWIEBEL","","","","","catch",""
"2090.100000023842","Wie gut funktioniert <b>SWIEBEL</b> als Ersatz f&uuml;r das urspr&uuml;ngliche Wort <b>ZWIEBEL</b>?","100","html-slider-response","33","508210","0.0-4.0-1.14","","SWIEBEL","carne","ZWIEBEL","","","","50","catch",""
"6881.399999976158","","{""guess_native"":""deutsch""}","survey-text","34","515194","0.0-5.0","","","","","","","","","",""
"","","","call-function","35","515311","0.0-6.0","","","","","","","","","",""
